0.0 0.0 2.769940628631927E-4
0.05 0.0 4.902356013337272E-5
0.1 0.0 8.034083825781228E-7
0.15000000000000002 0.0 1.2359185310429241E-5
0.2 0.0 1.2578541368895432E-5
0.25 0.0 -0.0
0.3 0.0 5.025961335585621E-5
0.35 0.0 3.062031407629843E-4
0.39999999999999997 0.0 9.509373534442568E-4
0.44999999999999996 0.0 0.0021689989178216833
0.0 0.05 2.2752932807249638E-4
0.05 0.05 3.8780272348802125E-5
0.1 0.05 -0.0
0.15000000000000002 0.05 1.0700467171953021E-5
0.2 0.05 1.117544838041239E-5
0.25 0.05 3.6651777087468994E-7
0.3 0.05 4.473014571145377E-5
0.35 0.05 2.73275037892631E-4
0.39999999999999997 0.05 8.569948365191918E-4
0.44999999999999996 0.05 0.001975478159122527
0.0 0.1 1.8290183130173108E-4
0.05 0.1 3.124939293137881E-5
0.1 0.1 -0.0
0.15000000000000002 0.1 8.771463798040217E-6
0.2 0.1 9.294489364183978E-6
0.25 0.1 3.5704916901251077E-7
0.3 0.1 3.832340224271989E-5
0.35 0.1 2.37466187788265E-4
0.39999999999999997 0.1 7.561456740998346E-4
0.44999999999999996 0.1 0.0017690872412490348
0.0 0.15000000000000002 1.4270533193616909E-4
0.05 0.15000000000000002 2.5392698454569846E-5
0.1 0.15000000000000002 2.198819899847732E-7
0.15000000000000002 0.15000000000000002 6.569090444830422E-6
0.2 0.15000000000000002 7.145722374503483E-6
0.25 0.15000000000000002 1.2620156770209632E-7
0.3 0.15000000000000002 3.145551250776861E-5
0.35 0.15000000000000002 2.0056256284666798E-4
0.39999999999999997 0.15000000000000002 6.533074596152636E-4
0.44999999999999996 0.15000000000000002 0.0015598737757879315
0.0 0.2 1.0801065443817985E-4
0.05 0.2 2.1415208176361617E-5
0.1 0.2 1.0411371362120633E-6
0.15000000000000002 0.2 4.70710054301716E-6
0.2 0.2 5.232831892430322E-6
0.25 0.2 1.4820655462404832E-8
0.3 0.2 2.5057871317583528E-5
0.35 0.2 1.6579726721702783E-4
0.39999999999999997 0.2 5.564211298941589E-4
0.44999999999999996 0.2 0.0013630137995945283
0.0 0.25 7.686766690424734E-5
0.05 0.25 1.7562818518209902E-5
0.1 0.25 1.7247878975539566E-6
0.15000000000000002 0.25 3.198938626530447E-6
0.2 0.25 3.674471036316203E-6
0.25 0.25 -0.0
0.3 0.25 1.969138739091592E-5
0.35 0.25 1.3616171180056764E-4
0.39999999999999997 0.25 4.7355825957302313E-4
0.44999999999999996 0.25 0.0011944507476134363
0.0 0.3 4.576454721614702E-5
0.05 0.3 1.1206557985796786E-5
0.1 0.3 1.1093190914531343E-6
0.15000000000000002 0.3 1.8906969164493016E-6
0.2 0.3 2.5289633228718167E-6
0.25 0.3 3.465887860871267E-10
0.3 0.3 1.5781273823839515E-5
0.35 0.3 1.143631135697914E-4
0.39999999999999997 0.3 4.122825605655908E-4
0.44999999999999996 0.3 0.001069316835877027
0.0 0.35 1.5743565112545834E-5
0.05 0.35 3.0215273179116756E-6
0.1 0.35 -0.0
0.15000000000000002 0.35 1.5135656186450916E-6
0.2 0.35 2.1057709763483804E-6
0.25 0.35 -0.0
0.3 0.35 1.3912289349262606E-5
0.35 0.35 1.0337720627764162E-4
0.39999999999999997 0.35 3.802861466060316E-4
0.44999999999999996 0.35 0.0010023063426347234
0.0 0.39999999999999997 -1.0913588257010507E-18
0.05 0.39999999999999997 2.1292832998455114E-6
0.1 0.39999999999999997 4.0613215669043644E-6
0.15000000000000002 0.39999999999999997 4.878396359801422E-6
0.2 0.39999999999999997 3.188057890259E-6
0.25 0.39999999999999997 5.26656426171219E-22
0.3 0.39999999999999997 1.5015788356302864E-5
0.35 0.39999999999999997 1.070889889091189E-4
0.39999999999999997 0.39999999999999997 3.8640967115167324E-4
0.44999999999999996 0.39999999999999997 0.0010087847602872
0.0 0.44999999999999996 2.8809828978967426E-5
0.05 0.44999999999999996 2.944270226046703E-5
0.1 0.44999999999999996 2.571812432797745E-5
0.15000000000000002 0.44999999999999996 1.7688467746319268E-5
0.2 0.44999999999999996 7.214476467278825E-6
0.25 0.44999999999999996 -7.805013924068897E-19
0.3 0.44999999999999996 2.0450520092445574E-5
0.35 0.44999999999999996 1.305854691474425E-4
0.39999999999999997 0.44999999999999996 4.4107908650395855E-4
0.44999999999999996 0.44999999999999996 0.0011051764532877004
